reference,id_product,name,description_short,description,picture_link,meta_description,id_shop_default,price_with_tax,id_tax_rules_group,active
27341,273-797,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2 Stück a 180 g)",Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,,1,4.29,2,1
27342,273-798,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 3 Stück a 180 g)",Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,,1,6.39,2,1
27374,276-790,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,,1,25.99,2,1
27375,276-791,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,,1,33.99,2,1
27372,276-788,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,,1,13.09,2,1
27371,276-787,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,,1,8.75,2,1
27373,276-789,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,,1,17.45,2,1
27384,277-892,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,,1,25.29,2,1
27385,277-893,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,,1,33.49,2,1
27382,277-890,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,,1,12.69,2,1
27381,277-889,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,,1,8.49,2,1
27383,277-891,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,,1,16.89,2,1
27391,278-894,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,,1,7.95,2,1
27393,278-896,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,,1,15.79,2,1
27394,278-897,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,,1,23.59,2,1
27395,278-898,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,,1,29.95,2,1
27392,278-895,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)","Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,,1,11.89,2,1
27424,281-883,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,6.55,2,1
27428,281-887,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,29.19,2,1
27425,281-884,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,9.95,2,1
27422,281-881,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,4.38,2,1
27429,281-888,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,38.89,2,1
27426,281-885,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,14.89,2,1
27423,281-882,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,5.45,2,1
27421,281-880,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,2.19,2,1
27427,281-886,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)","Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,,1,19.79,2,1
10071,282-770,Roulade geschnitten (Fleisch Verpackungseinheit: 2 zarte Rouladen a 180 g),Hausgeschlachtet vom heimischen Jungbullen. Besonders zarte Rouladen aus der dünn geschnittenen Oberschale. Damit die Roulade besonders zart wird reifen wir das Fleisch mindesten drei Wochen am Stück.,,http://www.alber-der-metzger.de/260-thickbox_default/roulade-geschnitten.jpg,,1,7.99,2,1
10072,282-771,Roulade geschnitten (Fleisch Verpackungseinheit: 3 zarte Rouladen a 180 g),Hausgeschlachtet vom heimischen Jungbullen. Besonders zarte Rouladen aus der dünn geschnittenen Oberschale. Damit die Roulade besonders zart wird reifen wir das Fleisch mindesten drei Wochen am Stück.,,http://www.alber-der-metzger.de/260-thickbox_default/roulade-geschnitten.jpg,,1,11.93,2,1
10073,282-772,Roulade geschnitten (Fleisch Verpackungseinheit: 5 zarte Rouladen a 180 g),Hausgeschlachtet vom heimischen Jungbullen. Besonders zarte Rouladen aus der dünn geschnittenen Oberschale. Damit die Roulade besonders zart wird reifen wir das Fleisch mindesten drei Wochen am Stück.,,http://www.alber-der-metzger.de/260-thickbox_default/roulade-geschnitten.jpg,,1,19.79,2,1
10074,282-773,Roulade geschnitten (Fleisch Verpackungseinheit: 10 zarte Rouladen a 180 g),Hausgeschlachtet vom heimischen Jungbullen. Besonders zarte Rouladen aus der dünn geschnittenen Oberschale. Damit die Roulade besonders zart wird reifen wir das Fleisch mindesten drei Wochen am Stück.,,http://www.alber-der-metzger.de/260-thickbox_default/roulade-geschnitten.jpg,,1,37.69,2,1
102882,283-775,Rinderroulade geschnitten (Fleisch Verpackungseinheit: 5 Rouladen je 140 Gramm),"Kleinere Rouladen aus der Rinderunterschale. Vom heimischen hausgeschlachteten Jungbullen geschnitten. Das Fleisch wird mindesten drei Wochen gereift, damit die Rouladen besonders zart sind.",,http://www.alber-der-metzger.de/261-thickbox_default/rinderroulade-geschnitten.jpg,,1,12.65,2,1
102883,283-776,Rinderroulade geschnitten (Fleisch Verpackungseinheit: 10 Rouladen a 140 g),"Kleinere Rouladen aus der Rinderunterschale. Vom heimischen hausgeschlachteten Jungbullen geschnitten. Das Fleisch wird mindesten drei Wochen gereift, damit die Rouladen besonders zart sind.",,http://www.alber-der-metzger.de/261-thickbox_default/rinderroulade-geschnitten.jpg,,1,25.09,2,1
102881,283-774,Rinderroulade geschnitten (Fleisch Verpackungseinheit: 2 Rouladen mit je 140 Gramm),"Kleinere Rouladen aus der Rinderunterschale. Vom heimischen hausgeschlachteten Jungbullen geschnitten. Das Fleisch wird mindesten drei Wochen gereift, damit die Rouladen besonders zart sind.",,http://www.alber-der-metzger.de/261-thickbox_default/rinderroulade-geschnitten.jpg,,1,5.19,2,1
10081,284-899,Rinderschulter dick (Fleisch Verpackungseinheit: 500 Gramm am Stück),Ideal für Sauerbraten,,http://www.alber-der-metzger.de/357-thickbox_default/rinderschulter-dick.jpg,,1,7.99,2,1
10082,284-900,Rinderschulter dick (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Ideal für Sauerbraten,,http://www.alber-der-metzger.de/357-thickbox_default/rinderschulter-dick.jpg,,1,15.89,2,1
10083,284-901,Rinderschulter dick (Fleisch Verpackungseinheit: 1500 Gramm Stück),Ideal für Sauerbraten,,http://www.alber-der-metzger.de/357-thickbox_default/rinderschulter-dick.jpg,,1,23.79,2,1
10084,284-902,Rinderschulter dick (Fleisch Verpackungseinheit: 2000 Gramm Stück),Ideal für Sauerbraten,,http://www.alber-der-metzger.de/357-thickbox_default/rinderschulter-dick.jpg,,1,31.49,2,1
10092,285-904,Rinderschulter flach (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Auch Schaufelstück genannt; hervorragend als Siedefleisch,,http://www.alber-der-metzger.de/356-thickbox_default/rinderschulter-flach.jpg,,1,15.89,2,1
10093,285-905,Rinderschulter flach (Fleisch Verpackungseinheit: 2000 Gramm Stück),Auch Schaufelstück genannt; hervorragend als Siedefleisch,,http://www.alber-der-metzger.de/356-thickbox_default/rinderschulter-flach.jpg,,1,31.59,2,1
10091,285-903,Rinderschulter flach (Fleisch Verpackungseinheit: 500 Gramm am Stück),Auch Schaufelstück genannt; hervorragend als Siedefleisch,,http://www.alber-der-metzger.de/356-thickbox_default/rinderschulter-flach.jpg,,1,7.99,2,1
10101,286-906,Rinderschulter rund (Fleisch Verpackungseinheit: 500 Gramm am Stück),Runde Schulter vom hausgeschlachtetn Jungbullen. Besonders zart im gereift. Ideal für einen zarten Rinderbraten.,,http://www.alber-der-metzger.de/355-thickbox_default/rinderschulter-rund.jpg,,1,8.19,2,1
10102,286-907,Rinderschulter rund (Fleisch Verpackungseinheit: 700 Gramm am Stück),Runde Schulter vom hausgeschlachtetn Jungbullen. Besonders zart im gereift. Ideal für einen zarten Rinderbraten.,,http://www.alber-der-metzger.de/355-thickbox_default/rinderschulter-rund.jpg,,1,11.45,2,1
10103,286-908,Rinderschulter rund (Fleisch Verpackungseinheit: 1500 Gramm Stück),Runde Schulter vom hausgeschlachtetn Jungbullen. Besonders zart im gereift. Ideal für einen zarten Rinderbraten.,,http://www.alber-der-metzger.de/355-thickbox_default/rinderschulter-rund.jpg,,1,24.49,2,1
10104,286-909,Rinderschulter rund (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Runde Schulter vom hausgeschlachtetn Jungbullen. Besonders zart im gereift. Ideal für einen zarten Rinderbraten.,,http://www.alber-der-metzger.de/355-thickbox_default/rinderschulter-rund.jpg,,1,16.35,2,1
10122,287-911,Rindermaiserl (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Auch bekannt als Semmerrolle. Vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für Sauerbraten.,,http://www.alber-der-metzger.de/265-thickbox_default/rindermaiserl.jpg,,1,18.49,2,1
10123,287-912,Rindermaiserl (Fleisch Verpackungseinheit: 2000 Gramm Stück),Auch bekannt als Semmerrolle. Vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für Sauerbraten.,,http://www.alber-der-metzger.de/265-thickbox_default/rindermaiserl.jpg,,1,36.69,2,1
10121,287-910,Rindermaiserl (Fleisch Verpackungseinheit: 500 Gramm am Stück),Auch bekannt als Semmerrolle. Vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für Sauerbraten.,,http://www.alber-der-metzger.de/265-thickbox_default/rindermaiserl.jpg,,1,9.29,2,1
10162,289-914,Rindergulasch durchwachsen (Fleisch Verpackungseinheit: 1000 Gramm),"Für besonders sämiges Gulasch in ca. 2,5 cm große Stücke geschnitten. Aus der Wade eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/267-thickbox_default/rindergulasch-durchwachsen.jpg,,1,13.35,2,1
10163,289-915,Rindergulasch durchwachsen (Fleisch Verpackungseinheit: 2000 Gramm),"Für besonders sämiges Gulasch in ca. 2,5 cm große Stücke geschnitten. Aus der Wade eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/267-thickbox_default/rindergulasch-durchwachsen.jpg,,1,26.39,2,1
10161,289-913,Rindergulasch durchwachsen (Fleisch Verpackungseinheit: 500 Gramm),"Für besonders sämiges Gulasch in ca. 2,5 cm große Stücke geschnitten. Aus der Wade eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/267-thickbox_default/rindergulasch-durchwachsen.jpg,,1,6.69,2,1
10282,290-917,Rindergulasch mager (Fleisch Verpackungseinheit: 1000 Gramm),"Besonders mager zugeschnitten in ca. 2,5 cm große Stücke geschnitten. Aus der besonder zarten Nuss eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/268-thickbox_default/rindergulasch-mager.jpg,,1,19.85,2,1
10283,290-918,Rindergulasch mager (Fleisch Verpackungseinheit: 2000 Gramm),"Besonders mager zugeschnitten in ca. 2,5 cm große Stücke geschnitten. Aus der besonder zarten Nuss eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/268-thickbox_default/rindergulasch-mager.jpg,,1,38.95,2,1
