article_nr,title,tax,price,short_desc,long_desc,picture,stock
27274,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.19,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27271,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.75,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27275,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,6.95,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27272,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.49,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27276,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,7.89,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27273,"bayerischer Schweinebraten vom Bauch (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.35,"Fürunseren ""Wammerlbraten"" werden die Stücke genau ausgesucht nicht zu mager und nicht zu fett. Nach dem Rezept der Oma wird er mit Pfeffer, Paprika, Kümmel, Senf und Knoblauch Tags zuvor gewürztc sp lämmem die Aromen besser ins Fleisch einziehen. Nach dem er im Ofen knusprig gebacken wurde wird er schonend ausgekühlt um den Saftverlust gering zu halten. Schmeckt am besten auf frischem Bauernbrot.","Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E621",http://www.alber-der-metzger.de/402-thickbox_default/wammerlbraten-geschnitten.jpg,-1
27287,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)",7.00,17.39,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27284,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.59,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27281,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.89,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27285,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,7.39,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27282,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.75,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27286,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,8.75,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27283,"altbayerischer Kümmel-Knoblauchbraten (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.68,Der Kümmel-Knoblauchbraten wird aus dem Schweinerücken mit einer feinen Fettschicht geschnitten. Nachdem er über Nacht mit besten Gewürzen mariniert wurde kommt als Krönung eine Kruste aus ganzem Kümmel und frischem Koblauch darüber. Schonend gebacken und langsam ausgekühlt bleibt er besonders saftig. Ein herzhaft würziges Brotzeitvergnügen.,"Schweinefleisch, Kochsalz, Gewürze, Geschmacksverstärker E623",http://www.alber-der-metzger.de/245-thickbox_default/kummel-knoblauchbraten.jpg,-1
27291,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,2.29,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27294,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,6.79,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27295,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,8.99,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27292,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,4.58,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27296,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: Ganzes Stück a ca. 1,4 Kg)",7.00,24.49,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27293,"Wacholderschinken dunkel geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,5.69,Wacholderwürziger Kochschinken aus der Schweinehüfte.,"Schweineschinkenfleisch, Kochsalz, Gewürze, Würze, LAKTOSE, Glukosesirup, Dextrose, Aroma, Konservierungsstoff: E250, Antioxidationsmittel: E301, Säuerungsmittel: E331, Stabilisatoren: E451, E450, E339, Rauch.; LAKTOSE",http://www.alber-der-metzger.de/434-thickbox_default/bdf-wacholderschinken.jpg,-1
27344,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 10 Stück a 180 g)",7.00,19.99,Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,-1
27341,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2 Stück a 180 g)",7.00,4.29,Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,-1
27342,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 3 Stück a 180 g)",7.00,6.39,Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,-1
27343,"Kassler Ripperl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 5 Stück a 180 g)",7.00,10.59,Mild gepökeltes und geräuchertes Schweinekotelett. Kalt und warm ein Genuss. Schmeckt am besten mit Sauerkraut.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, Ascorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/406-thickbox_default/kassler-ripperl.jpg,-1
27374,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)",7.00,25.99,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,-1
27375,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)",7.00,33.99,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,-1
27372,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)",7.00,13.09,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,-1
27371,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,8.75,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,-1
27373,"Bauerngeräuchertes Schlegl im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)",7.00,17.45,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/386-thickbox_default/bauerngerauchertes-schlegl-im-stuck.jpg,-1
27384,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)",7.00,25.29,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,-1
27385,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)",7.00,33.49,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,-1
27382,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)",7.00,12.69,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,-1
27381,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,8.49,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,-1
27383,"Bauerngeräuchertes Hals oder Karre im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)",7.00,16.89,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinefleisch, Pökelsalz (Kochsalz +E250) Gewürze, Rauch",http://www.alber-der-metzger.de/255-thickbox_default/bauerngerauchertes-hals-oder-karre-im-stuck.jpg,-1
27394,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)",7.00,23.59,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,-1
27395,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)",7.00,29.95,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,-1
27392,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)",7.00,11.89,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,-1
27391,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,7.95,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,-1
27393,"Bauerngeräuchertes vom Bauch im Stück (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1000g am Stück)",7.00,15.79,"Unser Bauerngeräuchertes wird nach altem Familienrezept 3 Wochen Trocken gesalzen. Dabei werden neben Salz und Zucker Knoblauch, Wacholder, Loorbeer, Nelken und Pfeffer als Würzung verwendet. Anschließend hängt das Fleisch eine Woche über Buchenrauch bevor es nochmal für 3 Stunden in den Heißrauch geht. Schmeckt am besten mit Butter auf einem frischen Bauernbrot. Super auch als Geschenk.","Schweinebauch, Pökelsalz (Kochsalz+Natriumnitrit E 250), Gewürze, Gewürzextrakte, Rauch",http://www.alber-der-metzger.de/403-thickbox_default/wammerl-schwarz-im-stuck.jpg,-1
27426,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 750g am Stück)",7.00,14.89,"Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,-1
27423,"Marktler Speck (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,5.45,"Für denMarktler Speck verwenden wir extra schwere Schweine. Diese bekommen ca. 6 Wochen mehr Zeit zum Wachsen. In dieser Zeit bekommt das Fleisch seine besondere Marmorierung und sein würziges Aroma. Nach dem Pökeln wird er über Buchenholz geräuchert, und bleibt bis er ca. 32 % seines Gewichts verloren hat im Reifekeller. Ein echter Hochgenuss unser Marktler Speck auch als Geschenk super geeignet.","Hergestellt aus ca. 142% Schweinefleisch, Kochsalz,Gewürze, Saccharose, Destrose, Würze, Gewürzextrakte, Konservierungsstoff E 250, E252, Rauch",http://www.alber-der-metzger.de/259-thickbox_default/marktler-speck.jpg,-1
